filename,mean_spectral_centroids,mean_spectral_rolloff,mean_spectral_bandwidth_2,sum_zero_crossings,mean_mfccs,mean_magnitude,mean_freq,mean_chroma_stft,mean_rms,mean_bank,mean_mel,mean_spectral_contrast,mean_chroma_med,mean_melspectrogram,mean_flatness
103730.wav,918.4603479473889,1700.8755387931035,1116.8519850278033,1055,-2.0799543857574463,0.0001073506280614,11025.0,0.5957521200180054,0.12329541891813278,-10.599298576701342,3.464469708285734,21.025697694312502,0.43947985074507584,4.163998126983643,2.1647736048180377e-06
101478.wav,1195.2624176086508,2117.6791487068967,1248.3012808925064,1621,-10.478915214538574,0.00011691806740154009,11025.0,0.3414331376552582,0.13741843402385712,-9.62874970964039,-2.672433386474846,24.621924919652624,0.39463752468430535,5.222696781158447,1.3216247680247761e-05
102317.wav,824.6454661879646,1369.9572332974137,996.5140452889099,880,-9.155714988708496,0.00013907401795359344,11025.0,0.3305400013923645,0.16606394946575165,-9.343092835829133,-2.162020988474678,23.474754246443645,0.3328446462592906,6.064271450042725,5.453809990285663e-06
100342.wav,2222.74542232528,3327.4986530172414,1581.335026207322,4183,-1.5635932683944702,0.00015666487659305955,11025.0,0.42233526706695557,0.15744030475616455,-8.8000643311345,2.1913885421419965,22.73304193231024,0.43882858298145494,6.098961353302002,2.233930536021944e-05
100381.wav,2017.9859950215848,3633.4186422413795,1643.1893845216566,3326,-13.058491706848145,0.00013322936339432275,11025.0,0.4585250914096832,0.06506604701280594,-11.044043039495877,-2.889129370010347,21.228645213383594,0.5764758564807247,1.4916735887527466,1.4619876310462132e-05
106752.wav,1544.7665097128368,2515.1771282327586,1346.2448946264321,2472,-7.358543395996094,0.00012194900443789228,11025.0,0.3610500693321228,0.12421513348817825,-9.726451105214077,-2.7747792670548392,23.170034788111547,0.48169742361127216,4.112555980682373,2.532811413402669e-05
101440.wav,899.1989747278365,1737.2592268318965,1148.9249305874725,693,-8.436979293823242,0.00013297275340296558,11025.0,0.2925030291080475,0.19390533864498138,-8.71198610395517,-3.2994468911957964,26.604301798051033,0.2402027519826889,8.226607322692871,3.4400700315018184e-06
106149.wav,1417.1732116335488,2739.171942349138,1454.650341326037,1865,-10.2252197265625,0.00011769283370615664,11025.0,0.39533448219299316,0.11821319162845612,-10.347655898253757,-1.7470242291399176,23.99639645670516,0.498384506337875,4.250444412231445,1.8786582586471923e-05
102966.wav,1525.6748911185712,2577.5491648706898,1492.9949247691266,2515,0.21226947009563446,0.00015264504212436774,11025.0,0.466452956199646,0.15955300629138947,-8.700320261359762,2.6558440538128547,22.626039384430392,0.38683114776775157,5.8482513427734375,5.0641265261219814e-05
107645.wav,1032.5193473569877,1738.4967672413793,1106.8219582433182,1444,-7.121192455291748,0.00012734519697812024,11025.0,0.37558290362358093,0.14447921514511108,-9.221401122737168,-1.2776955894648137,24.6151877818798,0.47486233725589705,5.31721305847168,7.868559805501718e-06
103455.wav,1531.020363595233,2856.9857893318967,1483.7928167592042,2116,-12.052481651306152,0.000128283928438518,11025.0,0.32896003127098083,0.09129030257463455,-9.74095211881737,-3.817365765027752,22.429114488737124,0.4862836851240102,2.312408685684204,1.5640101992175914e-05
104539.wav,1275.8875043953144,2448.844962284483,1329.7472627501752,1409,-12.351043701171875,0.00012433474524564556,11025.0,0.27194470167160034,0.11812841147184372,-9.132293052611843,-4.536084848158425,25.32129554583106,0.3205240069398829,3.2380752563476562,1.329054339294089e-05
101050.wav,794.7872977343203,1410.7960668103449,1209.3209915875889,587,-9.117020606994629,4.9065858561474226e-05,11025.0,0.6517459750175476,0.04378534480929375,-14.089609106772468,3.3483021815102094,18.493681460243128,0.5881264247302065,1.069617748260498,6.981190836086171e-06
104720.wav,1534.1963535149478,3004.2530980603447,1494.3485840543678,2189,-8.679438591003418,0.00012557861993636025,11025.0,0.37098267674446106,0.10354442894458771,-9.565184569718147,-1.2826211097247129,23.76693081375516,0.4364696517120991,3.081362247467041,2.5285962692578323e-05
105453.wav,1445.0550040847174,2759.7151131465516,1640.580064370258,1844,-3.6447086334228516,0.00011036695735741728,11025.0,0.5495684742927551,0.0827837586402893,-9.865537609708348,0.6360486410610713,20.490067839719565,0.6626803428203647,3.0559537410736084,1.601402800588403e-05
107078.wav,1656.6582194875389,2624.5757004310344,1392.5044139249276,2712,-0.7351815700531006,0.00017943469767581902,11025.0,0.3967233896255493,0.17538771033287048,-8.161193066133944,1.6956012713673962,23.155559932449602,0.3735532164877477,6.905884265899658,1.663598231971264e-05
106669.wav,2059.605045334597,3517.584859913793,1670.229747065123,3510,-7.273779392242432,0.00014835088708107909,11025.0,0.48975762724876404,0.10250312834978104,-10.063679530198302,-0.178030101622614,21.492485873425025,0.5599963106973703,3.9938905239105225,6.555434811161831e-05
107618.wav,1528.8740605961902,2634.723531788793,1271.7893151961969,2216,-11.113763809204102,0.00013865283514028054,11025.0,0.3007879853248596,0.13375435769557953,-8.81247216945602,-4.275803413543495,24.71498735134858,0.3837675274812974,4.271831512451172,8.328515832545236e-05
104758.wav,1014.3445362786658,1872.1511314655172,1236.9882561698244,1098,-5.17331075668335,7.525700841600573e-05,11025.0,0.5589131712913513,0.10217415541410446,-12.001190604033885,4.388147376820955,20.311323782459525,0.47435545529751083,3.6833057403564453,2.6075233563460642e-06
100786.wav,1367.3507898691555,2535.2252828663795,1358.7283699231054,2105,-8.35434627532959,0.00011368300369288578,11025.0,0.3812887966632843,0.14716488122940063,-9.419964209657769,-1.3274556535938506,24.879005741783033,0.4158246821175196,5.683516025543213,2.2188662569533335e-06
104603.wav,1076.4901370566688,1999.1227774784484,1336.5130211128117,1110,-5.6725850105285645,0.0001225548306206195,11025.0,0.45247361063957214,0.1690555065870285,-10.097306807621363,2.761900506131252,24.004963323807647,0.45582023967874463,7.847339630126953,8.268736564787105e-06
105789.wav,1151.475442945908,2076.592807112069,1195.5848027666575,1570,-9.58961296081543,9.668107479458931e-05,11025.0,0.2885940968990326,0.13376426696777344,-9.738485816174808,-3.4386468518977367,24.32241423441325,0.29517647867067687,4.617860794067383,5.545057319977786e-06
106214.wav,1302.8013500091054,2043.6742322198277,1338.2102447104753,2084,-8.426338195800781,0.00012774319219077554,11025.0,0.41122958064079285,0.12261958420276642,-10.587064584298377,0.33864526847567067,22.994570991383082,0.45911938974521804,4.92127799987793,2.0022691387566738e-05
103665.wav,1496.2577004526888,2863.1734913793102,1423.940249314068,1914,-8.691304206848145,0.00011649010260431365,11025.0,0.42030996084213257,0.09970998018980026,-10.223319742099884,-1.7752446209325248,23.30581475348258,0.46804118789553145,3.0037262439727783,1.155379209194507e-06
105865.wav,1643.4972383417173,3892.064587823276,1936.0210050469104,1959,-11.379204750061035,3.246364200631036e-05,11025.0,0.5950846076011658,0.02201048843562603,-13.491173047437039,0.14800077826215083,18.33471599178186,0.6730507202118032,0.7047125101089478,9.65214530879166e-06
101775.wav,1082.9152455791814,2158.270474137931,1242.5446734313493,1177,-6.680417060852051,0.00012118411752448945,11025.0,0.4288817048072815,0.1289418488740921,-9.88054778791024,1.5017128220328837,23.478800166158454,0.39922983136770185,4.257419109344482,5.158282874617726e-06
107060.wav,2313.2140751087713,3787.3686691810344,1779.438401213874,3839,-7.349898815155029,0.00013021172489149097,11025.0,0.49525973200798035,0.07557255774736404,-10.7282119612235,0.5321420320073921,21.715780680958762,0.6141822472717252,2.2376086711883545,3.4544671507319435e-05
107888.wav,2100.2941254056077,3976.46484375,1765.2734069344394,3425,-8.079933166503906,0.00011791318127281338,11025.0,0.43876272439956665,0.08004388213157654,-9.092640695950864,-3.863287750859681,20.393547308883285,0.6729711587127906,2.772034168243408,2.2996358893578872e-05
106685.wav,849.787563318629,1368.224676724138,1088.321958903502,1072,-3.055396318435669,7.8546021511266e-05,11025.0,0.5568252205848694,0.12559013068675995,-10.868060659906112,3.7298541918286543,21.966713757743726,0.3859399337401261,4.382534503936768,6.37630819255719e-06
104010.wav,1552.1275168210702,2921.0903825431033,1536.9933316510594,2278,-8.39957046508789,0.00013770094543950304,11025.0,0.4343249797821045,0.14207829535007477,-9.711561255057049,-0.6760108485618178,24.196435128664714,0.5301735723881096,7.1933817863464355,2.9757877655356424e-06
107290.wav,1123.5378297507893,1868.933526400862,1200.7832754328003,1628,-7.377948760986328,0.00014630502011398494,11025.0,0.3822716474533081,0.15723122656345367,-9.632245804224834,-3.1299104043557127,22.167730282056404,0.5868482418471781,6.481308460235596,6.442533776862547e-05
106321.wav,1154.8809878987709,1781.3156654094828,1049.851576505272,1703,-8.29864501953125,0.00015611880750873489,11025.0,0.3604384660720825,0.1604539304971695,-8.827753380686328,-0.941843841662441,24.83420459259489,0.34492673004026586,5.689818859100342,1.2622705980902538e-05
106788.wav,1387.3484564872056,2497.356546336207,1478.1078860395294,1980,-6.9611968994140625,7.460360015042696e-05,11025.0,0.491595983505249,0.06815090030431747,-12.043031596816034,1.4083090544106973,19.11021123743107,0.5726058662832602,2.5885281562805176,1.708763556962367e-05
102292.wav,2324.151221281179,3673.267443426724,1495.3983676594785,4098,-11.53201961517334,0.00015391357052464626,11025.0,0.3301209807395935,0.1182253509759903,-9.610875740352544,-3.664687698978869,22.67520380751042,0.5950752503819763,4.781342029571533,8.734687435207888e-05
100167.wav,2142.544275445851,4077.6956492456898,1858.1003613936016,3068,-9.603057861328125,0.00013727176128615698,11025.0,0.37375694513320923,0.0928349643945694,-9.122767738934087,-2.7038973278960974,23.609946325416395,0.5063245937705375,2.4299559593200684,8.429770787188318e-06
103155.wav,831.4169438267708,1247.1932246767242,1131.7584812207974,960,-4.142607688903809,0.00014355732988717917,11025.0,0.3759135603904724,0.1481141448020935,-9.616212667963266,0.9051222698277048,23.7521016045189,0.34825064515357695,5.511980056762695,4.160948719800217e-06
103464.wav,730.2877189649946,1424.4090113146551,1114.3182809863092,557,-2.485518455505371,8.520578209954835e-05,11025.0,0.5009405612945557,0.09714864194393158,-10.77422302570353,3.179769880346295,21.484461053914732,0.4112552769009426,2.418309211730957,6.334672889352078e-06
107004.wav,1419.529347045635,2424.836678340517,1237.251214040166,1921,-9.634316444396973,0.00010908860384784985,11025.0,0.38632553815841675,0.10186325013637543,-10.15785565347267,-1.4709639165125612,23.805930444492862,0.46944115799316316,3.2792513370513916,1.4932228395991842e-06
102899.wav,1594.1786308266314,2944.108634159483,1547.839700958869,2717,-13.321086883544922,0.00010938880420023546,11025.0,0.3844546377658844,0.07924064248800278,-10.734817138647784,-3.9069776204068996,22.95305813615382,0.4747518217208306,2.2313201427459717,4.414784598338883e-06
101247.wav,1498.1423765294571,2684.967672413793,1299.0363187278485,2275,-10.267007827758789,0.00011599913141570911,11025.0,0.3814047873020172,0.09040920436382294,-9.977707057524539,-3.503319133308744,22.290233439220803,0.5402611580758815,2.4025444984436035,1.4382400877366308e-05
106537.wav,944.1249300056263,1496.6813712284484,1125.7886853875957,1309,-2.9568347930908203,0.00013168443792712408,11025.0,0.49918338656425476,0.1708313375711441,-10.323757178866893,2.9175493200615885,22.678919674528625,0.41071769550567133,8.368361473083496,8.66207938088337e-06
104967.wav,1733.8804567250104,2832.7299973060344,1415.5445545359125,2990,-2.9223809242248535,0.0001452107657439318,11025.0,0.4233911335468292,0.13481268286705017,-9.079514661541108,1.349875251059783,22.11835959141065,0.4601501621176671,4.903162002563477,4.580672612064518e-05
105834.wav,1072.0200572371937,1959.2739762931035,1357.0833334284964,1393,-6.96315336227417,9.683326682711447e-05,11025.0,0.551565945148468,0.08012378215789795,-11.807115309507054,0.12932638904107802,20.731495637273493,0.5625754126871659,3.3307175636291504,6.662643045274308e-06
103663.wav,857.9297756099635,1515.7394935344828,1088.768771757703,942,-4.543263912200928,0.00011334803945643134,11025.0,0.5541830062866211,0.12134623527526855,-11.49592163951217,2.2897177003011917,20.942351993024452,0.48695837398196506,4.97175931930542,1.0072426448459737e-05
104149.wav,874.3978145721624,1664.9868669181035,1063.013494907897,794,-7.884542942047119,0.00013217414201969409,11025.0,0.3728889524936676,0.18378280103206635,-9.284471638313706,-1.7594008751056383,23.04127224584613,0.40195814850192996,8.27984619140625,4.525744770944584e-06
106947.wav,1128.3406813350914,2047.881869612069,1312.0916065779188,1636,-9.085127830505371,8.958301345262305e-05,11025.0,0.3609074354171753,0.12936942279338837,-10.259412124928227,-0.7724763562714732,23.27174165055854,0.3877210540167318,4.419500827789307,1.326963410974713e-05
106630.wav,1204.42024889123,2142.6774649784484,1408.844874669338,1457,-2.295670509338379,0.00014361649590550747,11025.0,0.43236756324768066,0.16668221354484558,-8.885999554216053,1.637404299905869,22.948807315792006,0.36322406012211944,6.738642692565918,2.3753114874125458e-05
102535.wav,1463.0858583052923,2375.5825700431033,1275.0945370705758,2421,-10.645474433898926,0.00010515018216311011,11025.0,0.3417661190032959,0.1572810560464859,-9.67247946966744,-4.020483734190791,23.796477335929037,0.44473990555513015,7.155751705169678,6.116245640441775e-05
106582.wav,1753.9750080764843,3015.143453663793,1493.3608238151248,2842,-9.090957641601562,0.00010089119426409542,11025.0,0.5012691020965576,0.06699896603822708,-12.179403633110999,1.545592827880382,20.798686328633742,0.5767218585182055,1.9602121114730835,8.228780643548816e-06
103892.wav,1190.0249782312867,2143.1724811422414,1413.0949086784537,1647,-7.123071193695068,7.803099013303934e-05,11025.0,0.6097974181175232,0.0931815356016159,-12.580309874457026,2.6294066229047757,19.623214708017844,0.512849318222237,4.116554260253906,1.0389798262622207e-05
101984.wav,954.5343806796698,1887.0016163793102,1248.884511441312,1031,-3.5690805912017822,9.880173807376899e-05,11025.0,0.5412067770957947,0.1011783629655838,-10.688736926500454,1.1188321938035932,20.58726487660386,0.596828463600218,2.869020462036133,1.7184762327815406e-05
106626.wav,1334.0284047553016,2254.5511179956898,1391.198071377447,2041,-2.918771505355835,9.514404279402712e-05,11025.0,0.5564022064208984,0.11774442344903946,-10.20016767149421,3.274380752027674,22.110440257928406,0.38333639468631786,3.8078551292419434,3.7354158848756924e-05
100192.wav,1663.1974933962722,3162.658270474138,1597.29326592899,2415,-9.42813777923584,0.00012290448527633026,11025.0,0.4779769480228424,0.07694977521896362,-10.89624979052972,-0.715208477185889,21.186239705669866,0.689000284629729,2.8188958168029785,4.194398570689373e-06
103594.wav,1351.4603078758203,2401.3234105603447,1325.902245652413,2081,-6.013827800750732,0.00010369517697166786,11025.0,0.4201495349407196,0.09745056182146072,-9.904510576182954,0.2270737888652574,22.970254491378686,0.49306630565487647,2.635089159011841,2.398124252067646e-06
103951.wav,1712.926253027795,3156.470568426724,1530.6173272853086,2770,-10.595152854919434,9.089944900538833e-05,11025.0,0.37730422616004944,0.10397855937480927,-10.2460762578777,-1.541246995878301,22.609900363813,0.5086148472531627,3.8169822692871094,1.036458615999436e-05
105595.wav,1593.0826279851146,2871.588766163793,1469.1088345062396,2421,-9.417964935302734,0.0001271986388085811,11025.0,0.31158027052879333,0.12646009027957916,-9.21767863827467,-3.388256579117054,22.78210668465403,0.4054588897662935,4.117300033569336,1.2733670473608072e-06
101742.wav,1669.7001178443195,3012.420864762931,1525.2703624575574,2615,-9.05356502532959,9.688806539562762e-05,11025.0,0.46426206827163696,0.09089186042547226,-10.617075154005933,-0.18365481643927123,21.85244457963923,0.5485635451570999,2.6426947116851807,8.847056847116619e-07
101354.wav,1039.2547634795487,1882.0514547413793,1093.48257756291,1070,-10.40328598022461,0.00012459367893505132,11025.0,0.3095906674861908,0.11512263119220734,-9.769051746401756,-3.6707564471796634,24.216644398602153,0.33887590724569133,3.1337108612060547,1.7887231251734192e-07
106399.wav,804.9874388887324,1471.435546875,1184.9461987831817,802,-5.000288486480713,8.458325394180096e-05,11025.0,0.5456334948539734,0.08804817497730255,-11.936087156705707,2.8471326962935484,20.545213983504937,0.5945192472849316,2.7588846683502197,1.0808923434524331e-05
103433.wav,1901.8342241294224,3412.8889412715516,1582.1489538223173,3065,-9.038043022155762,0.00015951347525148459,11025.0,0.3696340024471283,0.13122722506523132,-9.242197898285305,-3.2551875640236934,21.703582688033304,0.5405843904439607,5.273629188537598,4.811000508198049e-06
105038.wav,757.4064958755977,1509.7992995689656,1161.1213895832807,616,-3.495650291442871,9.929784376319021e-05,11025.0,0.4756534695625305,0.15023580193519592,-10.61758249122281,3.9224836390835525,22.646820847341953,0.37867897000024786,6.095693111419678,9.93850449049205e-07
104740.wav,1070.5409587541587,2084.7605738146553,1399.1912266209063,1173,-9.649728775024414,0.0001062380640166888,11025.0,0.5588377714157104,0.06361992657184601,-12.708403640189506,0.5425362411099832,20.19201759274103,0.652237085874965,2.6904940605163574,9.848897207120899e-06
104651.wav,1612.6277512471304,3007.2231950431033,1515.124338649948,2213,-8.790899276733398,0.0001304783115749889,11025.0,0.4232170581817627,0.08696400374174118,-10.80379503615691,-1.7005183282751308,21.20350715591651,0.7143713698616108,3.9102909564971924,1.7591521100257523e-05
101443.wav,1583.3529069051056,2695.1155037715516,1412.1030395841842,2158,-7.176033020019531,0.00014545805436218321,11025.0,0.3805244565010071,0.1238572895526886,-9.114934129717069,-3.238813897664911,23.779835763202037,0.48035741400342163,4.04453182220459,1.0187412954110187e-05
102268.wav,944.7839761357457,1659.2941810344828,1226.3515638939352,981,-7.370667934417725,0.00010417017702375492,11025.0,0.38634562492370605,0.13145501911640167,-10.443913340468553,1.3253594202441064,23.51644738916689,0.3878409413113443,4.579380989074707,5.748253443016438e-06
107264.wav,1297.9898047911956,2378.057650862069,1233.765919436804,1892,-10.117849349975586,0.00012899204566760194,11025.0,0.35404857993125916,0.11017394810914993,-10.221675524116453,-2.793113445892627,24.095567428383706,0.474297743632555,3.8356552124023438,1.0332769306842238e-05
103593.wav,1867.642341374845,2876.7864358836205,1423.3368580363663,3359,-10.86740493774414,0.0001299169816837841,11025.0,0.2926689684391022,0.11975355446338654,-9.543292784632628,-4.082632456337004,23.61636094048646,0.41800026291017334,4.150175094604492,1.2902299204142764e-05
103803.wav,1451.2365286912466,2916.882745150862,1592.6838811133064,1874,-9.392532348632812,6.899891117740487e-05,11025.0,0.5409194827079773,0.034544214606285095,-12.269352328785542,-0.5199027919979807,19.14526126173487,0.7296950117548511,1.0498496294021606,8.49257230584044e-06
100545.wav,972.3887612959037,1965.9566945043102,1448.0668312098387,900,-12.805941581726074,4.995770648471061e-05,11025.0,0.577086329460144,0.04103988781571388,-14.914341575927526,1.8591326028223354,18.915284514501472,0.5931846613096952,1.2548208236694336,7.3933629209932406e-06
101857.wav,1634.7437005041775,2900.0521955818967,1505.2120936071356,2553,-10.575011253356934,0.00013008686946224077,11025.0,0.39552178978919983,0.12263800948858261,-10.183514022249662,-0.9700723623121805,23.53623877528163,0.4500752464165492,4.911828517913818,1.8892762454925105e-05
104699.wav,1479.9239423264735,2592.399649784483,1234.8384264084934,2313,-13.54970932006836,0.00014962139361661758,11025.0,0.30899569392204285,0.12927037477493286,-9.32967222947954,-5.410591218797157,24.662888615460922,0.42265873630863343,4.3184638023376465,1.908191961774719e-06
104739.wav,1449.3661691380144,2743.9453125,1474.0418999494582,1797,-11.43392276763916,0.00010344830051008804,11024.742821152813,0.5318589806556702,0.07171935588121414,-13.242831662151252,0.1721998471846311,19.82618645017516,0.6738725318842641,2.6878502368927,1.5296023775590584e-05
107758.wav,921.4595812196458,1593.2095231681035,979.8388511591351,1182,-11.882835388183594,0.00010526150986353287,11025.0,0.29387760162353516,0.12229828536510468,-9.496610186894696,-3.8484533366453855,26.312237390690413,0.26517591737442814,3.191185712814331,6.940724233572837e-06
102688.wav,1113.593838942923,1866.4584455818965,1324.6967142100204,1480,-8.20473575592041,7.647002251274977e-05,11025.0,0.5910416841506958,0.06266971677541733,-13.239939747958887,1.9927771268086767,18.873829560731345,0.6363572998934717,2.6277551651000977,5.829151177749736e-06
106797.wav,1789.127554323286,3143.6001481681033,1487.118508536798,2656,-9.412572860717773,0.0001061705381261533,11025.0,0.42378148436546326,0.09497879445552826,-10.434012550474185,-1.136185037310272,21.61993813710807,0.5546550106850162,3.1617178916931152,4.973634986527031e-06
100578.wav,2111.0569441056773,3507.684536637931,1537.491444044256,3653,-7.575652122497559,0.00013219930223504463,11025.0,0.4057312309741974,0.1101856678724289,-9.481435450315733,-2.438506202688898,21.007418886342013,0.5767077611454413,3.512014389038086,5.102598152006976e-06
101772.wav,909.7016891854934,1719.933661099138,1357.7883713686672,818,-1.8008735179901123,9.942821330848136e-05,11025.0,0.5309381484985352,0.13355180621147156,-10.098670218299581,2.4852453842232793,21.26847499105343,0.41845627566696825,5.318581581115723,7.738684075775382e-07
102085.wav,941.3906504967595,1518.4620824353449,1268.85706939837,1153,-5.884553909301758,0.00011304083965681846,11025.0,0.4038127660751343,0.13550545275211334,-10.524691838140672,1.9003039235763863,24.08693666689025,0.41261499867799256,5.094764709472656,2.306301576027181e-05
105647.wav,1198.202724522003,2122.381802262931,1379.9000429880632,1645,-8.084541320800781,6.70217031893403e-05,11025.0,0.6071286201477051,0.042631566524505615,-13.043292453930569,1.9159447492846524,18.951096528379118,0.6297587212004451,1.7553985118865967,4.997130872652633e-06
100242.wav,1579.7033584391424,2528.790072737069,1374.0118023708292,2492,-5.961953163146973,0.00016321141731693336,11025.0,0.3644527792930603,0.161094531416893,-8.807637762281159,0.09651984921960255,24.37935911680022,0.3773659876685009,6.296314239501953,1.726403411339561e-07
105912.wav,1705.2276215147865,2792.633688038793,1636.314201207045,2639,-1.7989305257797241,0.0002126120713640158,11025.0,0.4376767873764038,0.1721276044845581,-7.8567713474110334,0.54764320065669,22.6230330004293,0.47465544151864664,6.846389293670654,6.260625923459884e-06
100204.wav,1257.3258517813424,2378.8001751077586,1483.2689940261432,1542,-4.55562686920166,6.680893571905844e-05,11025.0,0.5420748591423035,0.0640861764550209,-10.63736221794567,0.814774722596087,19.96946440316058,0.5925675502031463,2.2304065227508545,2.6137090571864974e-06
103955.wav,1484.0764309319156,2507.256869612069,1428.7015979765724,2314,-3.614781618118286,8.960265771955144e-05,11025.0,0.5969963669776917,0.12211036682128906,-10.540391129780723,2.8847089230673326,21.09477611689819,0.5061527042260098,4.504441738128662,2.8548488444357645e-06
102780.wav,1084.3878384892832,1918.4351427801723,1090.091017386152,1249,-11.965679168701172,0.00013781632587209637,11025.0,0.301118940114975,0.12378880381584167,-9.219938640550582,-5.404394503013854,24.227598466494456,0.35399905682398436,3.4622647762298584,8.728723514650483e-06
106727.wav,1623.3334561116735,3115.631734913793,1512.9137470030075,2458,-7.398387432098389,0.00013851238934695464,11025.0,0.3770071268081665,0.11983483284711838,-9.378399349337906,-2.796884677881405,21.8041265546427,0.5411007176374746,3.8891913890838623,6.394005140464287e-06
104257.wav,692.1160708626942,1137.5471443965516,1006.6909319225755,642,-9.37210750579834,9.438892098189316e-05,11025.0,0.40963929891586304,0.18567614257335663,-10.800856377106035,0.37146783865311483,22.2481939704842,0.41730094216828656,10.61776065826416,8.1000116551877e-06
102486.wav,1871.8808123932297,2948.811287715517,1569.6918767324757,2915,-10.311919212341309,0.00014126181466311892,11025.0,0.5151841640472412,0.06967328488826752,-12.187600098718814,0.1032521440780273,20.04183362375184,0.6090670829178089,2.8474535942077637,2.6032052119262516e-05
106501.wav,1159.5472682766938,2550.0757677801726,1540.149591390994,1166,-10.440279006958008,7.069552663452302e-05,11025.0,0.5821652412414551,0.05407442897558212,-13.530478031438081,1.6101960054887026,19.414993575143395,0.6050302817217726,2.0822625160217285,5.217437137616798e-05
105070.wav,1047.3790335462788,1886.2590921336207,1209.8760661287035,1379,-4.891392230987549,0.00011328877972645425,11025.0,0.5191634893417358,0.10315956175327301,-11.034010736252114,2.1805707000095795,22.447701234452147,0.4485345770992255,3.6286280155181885,1.1078518582507968e-05
100322.wav,913.5129936903107,1715.973531788793,1308.159285520746,823,-4.71229362487793,9.060230315425739e-05,11025.0,0.6202894449234009,0.08624251931905746,-12.050749933683274,4.2135986853253895,20.10930694084931,0.48844534139535273,2.5696847438812256,6.159447821119102e-06
105284.wav,1071.6204442671008,2054.774241727941,1305.4837925910267,1324,-11.551933288574219,7.847378008442885e-05,11024.999999999998,0.4826066195964813,0.09560061991214752,-12.682408702627233,0.8366581098211422,21.595076521767577,0.555640960780039,4.017865180969238,0.00011124507000204176
102932.wav,1657.3658084695735,2818.622036637931,1605.7011370908633,2360,-10.284910202026367,0.00010644560435329498,11025.0,0.5210462808609009,0.07243438065052032,-12.531458166631795,0.25753551445653644,20.12342384114405,0.6451753555933616,2.935345411300659,1.2647260518861003e-05
105195.wav,1426.0621048270173,2384.4928609913795,1209.5957228285092,2202,-9.603535652160645,0.00016844275548457926,11025.0,0.31770312786102295,0.178778275847435,-8.534510282841383,-4.3062385495426225,25.59582498399318,0.36205849458521716,7.968535900115967,3.721211032825522e-05
102400.wav,876.1131234478969,1624.890557650862,1129.6824367507122,915,-7.290751934051514,0.00010666888382796286,11025.0,0.37008601427078247,0.16858096420764923,-9.98762257044285,1.4998832852824866,23.90296310781477,0.3433114166882675,7.587482452392578,1.2418431651894934e-05
101845.wav,1522.4836976171161,3041.8743265086205,1679.839635217083,1773,-15.218998908996582,3.592733874956081e-05,11025.0,0.5981214642524719,0.029383422806859016,-15.579106533674564,0.9518988164632889,18.686087079921403,0.6131410308050548,1.134150743484497,8.935805453802459e-06
105675.wav,1939.4560700986603,3535.900457974138,1644.3872405140899,2999,-8.986948013305664,0.00013178667923636892,11025.0,0.33051207661628723,0.11324209719896317,-9.158176636336071,-4.310504963601247,21.728450489560412,0.5410280082661738,4.093719005584717,0.000115091388579458
100917.wav,1862.1758372979673,3191.1216998922414,1437.634961659442,2745,-10.716522216796875,9.767012758884734e-05,11025.0,0.37088650465011597,0.07427308708429337,-10.593576700351539,-0.2775226286256991,22.495535009178983,0.5250354800949891,1.723878026008606,4.769513907376677e-06
107742.wav,2179.406495854695,3991.315328663793,1730.0052992259473,3732,-7.980202674865723,0.00013703493524738915,11025.0,0.41334372758865356,0.10989788919687271,-8.740106430308538,-2.4513432048126176,24.254197121347822,0.49891674995199187,3.4137284755706787,1.230382258654572e-05
104935.wav,1170.5705160155976,2048.8719019396553,1201.667994168303,1651,-8.627063751220703,0.00015267194704463453,11025.0,0.39592739939689636,0.12937472760677338,-9.644282700768638,-3.686641347236823,22.667757435620228,0.513681428814903,4.307204723358154,4.698463726526825e-06
105102.wav,1981.8748948616592,3256.958849676724,1642.8694615547001,3578,-11.848860740661621,9.856470278021946e-05,11025.0,0.4872495234012604,0.05302734300494194,-12.1520639073432,-1.8350399226705476,20.178226315004643,0.6201913736480034,1.5854902267456055,0.0002104012673953548
103342.wav,1534.5794993041306,2837.1851427801726,1494.6752578077028,2032,-10.59144401550293,9.128803500589027e-05,11025.0,0.3534013330936432,0.13543002307415009,-9.965516721769935,-2.57892381493934,23.741105938951836,0.4264704428843193,5.900348663330078,5.103160219732672e-05
101274.wav,1272.0127697477637,2336.9713092672414,1417.862427384285,1659,-12.553852081298828,9.644463203900485e-05,11025.0,0.347033828496933,0.10167759656906128,-10.883446340197168,-2.2075496563629633,22.752637288395313,0.4671478677166392,3.967852830886841,3.4037981095025316e-05
103812.wav,1214.8168341753792,2329.7935748922414,1398.3562946047155,1480,-3.342088222503662,0.00010457817215466677,11025.0,0.5452449321746826,0.10051383078098297,-10.327589503977881,1.9581005621063796,20.443884063161928,0.6856093705580963,2.736794948577881,6.417536496883258e-06
107263.wav,652.0356775487046,1254.6184671336207,1042.7590416721318,490,-3.6472129821777344,6.747877178271108e-05,11025.0,0.565626323223114,0.12749934196472168,-11.72577092795204,5.368330883786662,21.356463506722566,0.4539526895566319,4.865383148193359,6.843912160547916e-06
101654.wav,2064.7868264923723,3928.6957839439656,1734.375953252599,3551,-10.323578834533691,0.00012480136192652286,11025.0,0.39448848366737366,0.09984148293733597,-9.652887670172964,-3.786603622209284,22.8126089457283,0.5537142297588871,3.4724061489105225,4.088133209734224e-06
