filename,mean_spectral_centroids,mean_spectral_rolloff,mean_spectral_bandwidth_2,sum_zero_crossings,mean_mfccs,mean_magnitude,mean_freq,mean_chroma_stft,mean_rms,mean_bank,mean_mel
101579.wav,614.1478163158071,1053.1468884698277,1007.3558635530626,522,-1.8389695882797241,9.992729652383518e-05,11025.0,0.5866732001304626,0.1725889891386032,-10.948484541029003,4.263422451836449
103105.wav,999.5649503628749,1942.1959186422414,1216.8478990514727,1104,-3.5940744876861572,0.00010206641005804115,11025.0,0.4852323532104492,0.11155819147825241,-10.180027083218135,2.889619632658665
101482.wav,1789.202116835096,3141.125067349138,1400.12626152103,2934,-10.551785469055176,0.00015024806920166479,11025.0,0.30988946557044983,0.1461060494184494,-8.82466313126092,-3.9380709490000236
103349.wav,2278.662641823271,3879.4416756465516,1903.8073158338666,3915,-8.744861602783203,0.0001461681366318724,11025.0,0.5046072602272034,0.09594427049160004,-10.41566461336093,0.4507832494195791
106319.wav,2145.215849484624,3571.0466056034484,1697.9528967376782,4478,-11.144793510437012,0.00011239548505096296,11025.0,0.3664970099925995,0.11701273918151855,-10.301728411241589,-3.461659095997952
104051.wav,1848.4871536657147,3232.208041487069,1724.574599272795,2401,-4.036167144775391,0.00015972954214042202,11025.0,0.3875330090522766,0.1469479650259018,-8.4965443997246,1.3243329598416451
104528.wav,1206.2614481375851,2217.424905711207,1224.8329731077145,1500,-7.631385803222656,0.00014040244238459646,11025.0,0.3541450798511505,0.14281059801578522,-9.146459648381025,-1.8480692559496525
101484.wav,1134.2425057471646,2369.642376077586,1418.6800160929793,1223,-6.54258918762207,0.00010387059801204636,11025.0,0.39753809571266174,0.10775373131036758,-9.814468879222877,0.7450389054690725
105691.wav,976.3260977726256,1743.694436961207,1210.406236044279,1151,-3.965665102005005,0.00011095763143856459,11025.0,0.4979705810546875,0.13261118531227112,-10.282799450021429,3.048848613815365
100294.wav,945.6302851261557,1705.3306842672414,1225.9122756225865,1173,-7.691941738128662,9.571260535320102e-05,11025.0,0.4344671964645386,0.11586993932723999,-11.265416682739536,0.5699743385707375
101337.wav,957.6666494983746,1730.0814924568965,1190.7125267893318,914,-1.0311024188995361,0.000124449553989018,11025.0,0.6194861531257629,0.1686389446258545,-10.159659998704148,3.735137848525173
106071.wav,1371.3914072692294,2259.253771551724,1289.35874243175,2208,-10.541946411132812,0.00010883637753188253,11025.0,0.30970948934555054,0.132266566157341,-10.26285009737618,-2.529726911630356
105116.wav,1435.0228631256196,2331.031115301724,1253.955800514262,2046,-9.073273658752441,0.00017279890251716042,11025.0,0.28925079107284546,0.1749914586544037,-8.715468798087915,-4.389117412806667
103852.wav,1397.4512218566615,2746.5971848060344,1499.3934268486569,1554,-7.222472190856934,0.00013531714422942073,11025.0,0.3317262828350067,0.13527357578277588,-8.961601541635028,-1.955378716666873
101199.wav,1112.0480061443905,2080.8004445043102,1255.7914371672266,1176,-7.083444595336914,0.00011520888081379099,11025.0,0.33866891264915466,0.14725707471370697,-9.674887406148915,-1.025210725773246
100888.wav,1213.9686413502777,2233.512931034483,1451.9748735183211,1439,-5.452890872955322,7.680353415958663e-05,11025.0,0.5653381943702698,0.08400619775056839,-11.983350063802089,3.3608561265168615
104217.wav,752.6009976568968,1211.5520608836207,1098.9204049827856,797,-4.587462902069092,0.00013733901831396224,11025.0,0.3967580795288086,0.13881801068782806,-10.679105255440108,-0.7310980026801611
107311.wav,1294.1123870555082,2478.545932112069,1454.8917813147095,1580,-1.2047878503799438,0.00010709483727433016,11025.0,0.5787098407745361,0.11829911172389984,-10.10290126390196,3.342039821245594
104170.wav,1237.6037355246538,2015.4583108836207,1286.3014639635676,1887,-6.815865993499756,0.0001115964206540137,11025.0,0.4749653935432434,0.09489817917346954,-11.514679314882795,0.965509230926988
103382.wav,1673.9007240344492,2737.9344019396553,1333.1133648694274,2605,-11.982915878295898,0.0001414338205072117,11025.0,0.36960968375205994,0.12735658884048462,-10.476469634218498,-1.6049610088836668
107206.wav,1412.9611454559754,2323.1108566810344,1237.004000468002,2107,-11.55361557006836,0.00013377476232653718,11025.0,0.2839471995830536,0.11729129403829575,-9.119778828141596,-4.190802685338638
100147.wav,1195.5700997309702,2212.2272359913795,1323.5411997112524,1635,-7.567645072937012,0.000106080362991644,11025.0,0.5757195949554443,0.08743637800216675,-12.21784409968629,1.539152195109317
107821.wav,1888.2118593846533,4062.8451643318967,2006.4195766818825,2422,-7.6598992347717285,8.407686026270173e-05,11025.0,0.6410439610481262,0.04303058981895447,-12.094313903085759,1.6447279549815927
101454.wav,2567.4906675126513,4295.502761314655,1944.2159924336502,4570,-3.2292935848236084,0.0001612484791336248,11025.0,0.48519134521484375,0.10433019697666168,-8.397007450145752,1.1744264001302256
101846.wav,939.1145611961139,1535.540140086207,1126.0761220728318,1000,-6.882835388183594,0.00016317950165515741,11025.0,0.3343472480773926,0.16384553909301758,-8.94811132151422,-2.9408114044453
101746.wav,1436.4305818528721,2574.8265759698274,1395.3802560477625,2048,-9.848112106323242,0.00010301024216286233,11025.0,0.31467553973197937,0.1259775310754776,-9.362525982781968,-3.171713218319849
105642.wav,1089.4258436760263,2139.2123518318967,1471.1554356197391,1025,-5.062167644500732,9.791701820317308e-05,11025.0,0.5806045532226562,0.11153456568717957,-11.594155955636035,4.0094659519098315
103621.wav,703.3832032251659,1210.809536637931,1170.889869679093,625,-2.079979181289673,9.549951882905666e-05,11025.0,0.4455367624759674,0.1346258670091629,-10.316510765061143,2.733558788172895
105686.wav,1660.4086300147399,2695.6105199353447,1360.9078310758655,2794,-11.997368812561035,0.00011192459125938245,11025.0,0.3056018650531769,0.13014596700668335,-10.166750226704846,-3.679252427621093
105650.wav,2066.848355703094,3278.987068965517,1538.4056426824623,3892,-8.27005672454834,8.811126170395344e-05,11025.0,0.41085708141326904,0.11036422103643417,-9.453802213975502,-2.9673718571609533
104686.wav,1311.654899992954,2214.4548087284484,1381.5754337107887,1964,-3.2216362953186035,0.00012520860972136083,11025.0,0.42026516795158386,0.1287662386894226,-9.628994486584611,0.6058261888648785
105839.wav,1688.2598579925254,2755.259967672414,1525.649294944384,2653,-2.457703113555908,0.0001796250258067195,11025.0,0.43041566014289856,0.15870797634124756,-8.480374058254101,0.8662899478823973
102536.wav,900.6604906592153,1810.7691271551723,1313.7299984939941,814,-4.079220771789551,8.431672118708304e-05,11025.0,0.5097672343254089,0.10838919878005981,-11.205121536567631,1.5829026409491607
105002.wav,1156.622710787256,2246.3833512931033,1375.3896039709075,1520,-11.695443153381348,6.774559561860834e-05,11025.0,0.4903995394706726,0.07332757115364075,-13.12265016745442,0.5701820803937919
104291.wav,1189.672410936946,2069.910088900862,1263.6728726127928,1617,-2.183588743209839,0.00010774843750556781,11025.0,0.6235076189041138,0.12586963176727295,-10.184269927349254,2.8518770947032834
100991.wav,1471.6689171237379,2869.856209590517,1503.462300583176,1884,-8.050346374511719,9.56935046997498e-05,11025.0,0.5117047429084778,0.0866590067744255,-10.478842502748241,-1.7665132614204837
100666.wav,1401.2377722423291,2386.7204337284484,1319.2273270408834,2042,-7.949038028717041,0.00013625245577661126,11025.0,0.420728474855423,0.1166435107588768,-9.649266669256248,-1.5679364585961184
100377.wav,1106.3656038121685,2156.7854256465516,1363.3422985885995,1408,-5.179945468902588,0.00010989995986608065,11025.0,0.530033528804779,0.1279458999633789,-10.588838368171018,2.2166604568746227
107628.wav,1262.0857676149194,2407.263604525862,1295.4708913610111,1456,-10.236159324645996,0.00012371616647275895,11025.0,0.36331650614738464,0.0903288722038269,-10.261640517899169,-3.788825731367741
100172.wav,1772.906803385173,3372.545123922414,1613.5223064928737,2866,-7.84794807434082,0.0001064701331236734,11025.0,0.37885814905166626,0.12905503809452057,-9.76856365405738,-3.1896107844262844
101377.wav,1633.1056452762887,2662.6919450431033,1395.6220479570331,2783,-6.279011249542236,0.0001073535422516758,11025.0,0.48379722237586975,0.11115285754203796,-10.599908190997644,1.7494396414960889
103006.wav,1402.0511227113693,2781.7433324353447,1381.180956386272,1848,-10.555713653564453,7.754812757709445e-05,11025.0,0.41134873032569885,0.07760272175073624,-10.86238580852148,-1.6661919885197072
100999.wav,1634.6438677467006,2833.7200296336205,1472.8128381727906,2712,-8.626649856567383,0.0001229422708553711,11025.0,0.4231129586696625,0.1099807471036911,-9.856148744621034,-0.9823524367804977
100158.wav,1509.8199327313566,2760.705145474138,1452.1583530541573,2440,-8.54344654083252,0.0001494728508709746,11025.0,0.38795220851898193,0.1295061707496643,-9.586510711168296,-2.103236813910995
104854.wav,912.3415499249546,1723.6462823275863,1125.6799096037307,914,-8.923822402954102,0.00010075332037172373,11025.0,0.3844567537307739,0.09448925405740738,-10.825302367760855,-0.601341380618226
106892.wav,1411.758023151913,2385.9779094827586,1217.980065964433,2331,-11.089128494262695,0.00012634094255127644,11025.0,0.32732316851615906,0.11570357531309128,-9.196907631310118,-3.4424136142202424
106089.wav,945.0796719188489,1872.6461476293102,1385.5345004503656,769,-6.755288124084473,7.3524803962311e-05,11025.0,0.6334298849105835,0.05905075743794441,-12.56996055623828,2.4501301431440274
104124.wav,1175.4124113544174,2023.8735856681035,1142.9460316050454,1864,-1.9884610176086426,9.905906068953092e-05,11025.0,0.5164863467216492,0.1425095945596695,-10.283134917078018,3.593508764683239
103700.wav,1328.0188471088186,2620.863079202586,1393.5689209084853,1910,-5.319212913513184,7.78987121392724e-05,11025.0,0.5515593886375427,0.08437313139438629,-11.407640335261993,1.725866827802865
104079.wav,2762.9727278478517,4429.404633620689,1667.844578221187,5055,-7.381425857543945,0.00012354340849126907,11025.0,0.5100416541099548,0.062491822987794876,-9.510848025587759,-0.09232767197589938
104324.wav,1046.5943357160384,2087.2356546336205,1160.7102994300028,1061,-8.700726509094238,0.00014503159672734674,11025.0,0.3787345588207245,0.16005149483680725,-9.202357301349691,-3.2172441203914626
102076.wav,903.203375142828,1503.6115975215516,1019.3043207449361,1184,-10.860678672790527,0.00012215993365782444,11025.0,0.3446989059448242,0.15509328246116638,-10.259798017464155,-2.0799277835075873
105397.wav,1844.530571847201,3450.262661637931,1609.1742461806655,3221,-7.205638408660889,0.00012150075597834817,11025.0,0.35284924507141113,0.12261170148849487,-9.311766907475349,-2.09591552464477
106380.wav,1495.370411047194,2729.5191271551726,1397.334940462909,1992,-7.869080543518066,0.00017896731763070576,11025.0,0.3664616048336029,0.14096388220787048,-8.594060782970448,-3.4330860917532777
103719.wav,1159.0111600395521,1968.926791487069,1155.7178656096655,1572,-10.033149719238281,0.0001330133254747113,11025.0,0.30253511667251587,0.16375106573104858,-9.02181133468099,-2.846801536169275
106402.wav,1265.8093843957952,2822.3346578663795,1711.2967620955628,1272,-8.342124938964844,8.128521092234521e-05,11025.0,0.5579234957695007,0.06335657835006714,-12.059660240907473,1.089873586771701
100491.wav,1108.881803509891,2194.9016702586205,1411.8651857654486,998,-12.490056037902832,0.00010512391670361118,11025.0,0.5681378245353699,0.06320531666278839,-13.867650438834985,0.7491958453142518
102107.wav,1526.5311829028565,2712.9360856681033,1403.3437786621337,2400,-6.7637739181518555,0.0001023511786937754,11025.0,0.4890165328979492,0.10405047982931137,-10.409311957264187,0.9428125587434987
107106.wav,1579.244453213465,2958.216594827586,1494.0142347806823,1956,-12.676918029785156,0.00010465825409803748,11025.0,0.44377401471138,0.10009948909282684,-11.234674284362605,-2.648161292072919
100357.wav,1540.866216323612,2817.6320043103447,1468.638455362498,2197,-8.092855453491211,0.00012373202530235753,11025.0,0.39387550950050354,0.10981238633394241,-9.68384633484891,-2.8719942756152905
101489.wav,859.2768204861768,1589.001885775862,1072.8659304672642,730,-8.978042602539062,0.0001581814999073599,11025.0,0.26818883419036865,0.2151973396539688,-9.153366689443176,-4.302887870623283
107788.wav,1253.0323824603229,2465.9230199353447,1367.2639538738429,1706,-8.601852416992188,0.00011458399064248086,11025.0,0.3551831543445587,0.17712262272834778,-8.873471002777197,-1.9762298871924078
105852.wav,2311.0288744442623,3615.845568426724,1699.1976135888028,4411,-9.062417030334473,0.00012174291723055297,11025.0,0.40697184205055237,0.09963017702102661,-10.362708618454056,-2.081249151769885
105999.wav,1035.220549776874,2027.0911907327586,1305.88647297091,1120,-6.495774745941162,0.00010458149928772434,11025.0,0.49258047342300415,0.09205359220504761,-11.497604883110672,1.0464720284795128
101735.wav,1129.0838222240402,2378.552667025862,1475.547373179446,1101,-7.464622974395752,7.831101151598954e-05,11025.0,0.4984818994998932,0.06659852713346481,-11.85788573812291,2.833085552468592
106884.wav,1653.5083972500893,2914.16015625,1446.4944234541745,2405,-8.17746639251709,9.926101454487482e-05,11025.0,0.3914942741394043,0.0949922427535057,-9.885293352312972,-0.433443740892613
105529.wav,1320.7775109904364,2618.883014547414,1448.5144568817225,1512,-8.40153980255127,0.0001108386563821876,11025.0,0.3295013904571533,0.13273276388645172,-9.708698862328939,-2.6842206635646595
103949.wav,995.8643592692978,1890.2192214439656,1222.986918241161,1159,-6.2647271156311035,7.16562410770337e-05,11025.0,0.624239981174469,0.09367859363555908,-12.758878612345132,4.39603644098345
103399.wav,1191.5611530712058,2000.360317887931,1265.6021684781101,1673,-2.602536201477051,0.00010204775723753306,11025.0,0.5001580715179443,0.13409635424613953,-9.930018345308778,3.1285879959663236
107746.wav,1218.0473933456171,2098.3735183189656,1273.7975723718482,1722,-9.690786361694336,0.00010943027753096127,11025.0,0.37985414266586304,0.14008986949920654,-9.941511585030701,-1.52360853834644
104588.wav,829.3725498659786,1409.063510237069,1004.5023988525758,1114,-11.624670028686523,0.00011254340220785736,11025.0,0.3635283410549164,0.14536304771900177,-11.539889189760562,-2.259882183908508
102067.wav,1110.6500726996417,2112.976495150862,1281.5258250018371,1360,-11.225336074829102,9.69502121637609e-05,11025.0,0.4385000765323639,0.10460000485181808,-11.341621937042511,-1.4829089902185666
103407.wav,2365.462912176207,4470.490975215517,1830.6273929293461,4183,-10.000455856323242,0.00011649169565240698,11025.0,0.34180647134780884,0.11801044642925262,-9.124947057026496,-2.9536333570677398
107248.wav,1132.3246783023742,2604.280037715517,1342.03745347861,1264,-6.955844879150391,0.00012860376761149845,11025.0,0.33697807788848877,0.16500714421272278,-8.777176622927048,-1.9188925076877772
103203.wav,1134.1566135626013,2023.3785695043102,1286.9980869249155,1247,-10.79426383972168,0.00010900798425528658,11025.0,0.3547992408275604,0.1271728277206421,-10.373895181555412,-2.646144688630348
106308.wav,1056.765110524019,1977.3420662715516,1088.0790458014421,1382,-8.239410400390625,0.00013336202241055588,11025.0,0.35886842012405396,0.1508277803659439,-9.680064646409065,-3.312284406808532
106820.wav,1271.1779088915755,2401.0759024784484,1392.9473065608101,1393,-9.983983993530273,0.00012966976902035695,11025.0,0.36320701241493225,0.12076657265424728,-9.679772756092431,-3.736949574591129
104340.wav,987.6870385406844,1919.9201912715516,1282.6205585578716,941,-4.795289516448975,9.586691601406653e-05,11025.0,0.5021275877952576,0.09257178753614426,-10.966613158182623,1.8367880127507934
105393.wav,983.656366849568,1673.1546336206898,1085.0342743864112,1274,-8.11929702758789,0.00015086875352557228,11025.0,0.3379759192466736,0.1513109654188156,-9.28242908041857,-2.9465352577488484
106534.wav,1278.4900211956465,2464.4379714439656,1421.5758860569324,1559,-6.5418381690979,0.00010608816687192213,11025.0,0.4854142963886261,0.09269730746746063,-10.411348832490292,0.575417807597391
105504.wav,1843.042694877557,3688.365436422414,1723.8180602667398,2687,-12.887126922607422,9.6488893684124e-05,11025.0,0.4477292597293854,0.06788477301597595,-11.347615265541986,-2.9263137349959427
107597.wav,846.5238697353077,1593.7045393318965,1048.1607777453019,889,-0.9602596759796143,0.00012484156578270115,11025.0,0.5796400308609009,0.13279782235622406,-10.57220020704838,3.6363404496840723
104348.wav,956.2238654661305,1598.9022090517242,1223.0168722770122,1437,-2.3832759857177734,0.00015155368377600797,11025.0,0.385121613740921,0.17584702372550964,-8.829319687348146,-0.2568808943010236
101058.wav,1054.3348787798177,2017.9333917025863,1299.60550785515,1409,-3.8810698986053467,0.0001104804498701191,11025.0,0.5834298133850098,0.11403553187847137,-10.830428068428839,2.2874411222796907
106742.wav,742.550960881403,1213.037109375,1099.9948786430818,654,-6.00136661529541,0.0001060476073073203,11025.0,0.5651937127113342,0.13535746932029724,-12.548654601289554,3.063352654410563
105468.wav,1392.0509965206998,2933.465786637931,1662.7478153893458,1650,-7.610755443572998,8.457632861647923e-05,11025.0,0.569442868232727,0.04715055599808693,-11.535004622232897,1.5215721895460725
104100.wav,1669.538463020889,3135.9273976293102,1530.1204323821082,2492,-13.864209175109863,0.00010759001621854543,11025.0,0.4917655289173126,0.05972858518362045,-13.320667448168725,-0.41657051787640387
103245.wav,1196.205797750927,2316.180630387931,1517.6858304054235,1528,-0.09327539801597595,0.00012821918535255004,11025.0,0.5478388071060181,0.14115671813488007,-8.877027727518112,2.646210907352586
104748.wav,1910.3006131316592,3465.855670797414,1688.4831587780272,3327,-12.01960277557373,0.00010253792756729111,11025.0,0.4346742630004883,0.0793939158320427,-11.241143409294867,-1.9636435423626257
100939.wav,1001.2648595380826,1970.1643318965516,1458.8550707604898,970,-11.438824653625488,6.381394820543594e-05,11025.0,0.5856059193611145,0.048325035721063614,-14.086075427433238,1.4858987996189614
107286.wav,1690.6639608451464,2922.0804148706898,1369.3537690169633,2379,-8.566446304321289,0.00017405882980285752,11025.0,0.3395425081253052,0.15782023966312408,-8.213342569846434,-4.304924616463088
106351.wav,1039.3043945951567,2103.571188038793,1175.7421162318772,1117,-9.08754825592041,0.00010166937856154457,11025.0,0.32336586713790894,0.11580445617437363,-9.832456232955863,-3.8908113918914764
106170.wav,1312.7740075648971,2387.2154498922414,1417.179494864743,1446,-8.74537467956543,0.00012011244483795897,11025.0,0.3938567638397217,0.1365376114845276,-10.262013254473182,-0.0286933009790381
105528.wav,1213.5411849130574,2427.311759159483,1387.517281639996,1630,-8.988639831542969,9.179334996627473e-05,11025.0,0.5114690065383911,0.08324968069791794,-12.309754485530485,1.7390398984944322
103816.wav,1330.2541548999811,2365.1872306034484,1363.4969896682594,1907,-1.9679036140441895,0.00011748588820960114,11025.0,0.4590303897857666,0.1348542720079422,-9.374761171435871,2.5388368366301703
103354.wav,787.5899482722476,1348.1765220905172,977.2246590297547,721,-11.867137908935547,9.064758882541974e-05,11025.0,0.3377164900302887,0.14360542595386505,-10.291032637192144,-3.825221398957801
104467.wav,1058.747641427966,2012.7357219827586,1320.0057192800668,1183,-2.955655813217163,0.00010944281492894999,11025.0,0.5827882885932922,0.11034858971834183,-10.537334869699327,1.8817671750255884
104811.wav,2322.719650251317,3679.455145474138,1667.7267014825263,4321,-9.735746383666992,0.00012265204581927926,11025.0,0.33534616231918335,0.11387289315462112,-9.348412372151897,-2.942817656298798
103597.wav,1291.65438921676,2286.2321524784484,1416.3142026609528,1841,-7.435522079467773,0.0001072829671829611,11025.0,0.4811398386955261,0.08269909769296646,-11.540336133697817,0.03669410095129474
107107.wav,1373.170417648447,2522.8498787715516,1453.768071058282,2063,-12.119729995727539,8.986117245124079e-05,11025.0,0.46748825907707214,0.07685334980487823,-12.44296701578451,-2.2222459351989636
102887.wav,1177.984359357202,2348.109172952586,1447.7137322093006,1391,-8.41468620300293,9.772988430521236e-05,11025.0,0.3774654269218445,0.1313101202249527,-10.307023251998029,0.03919823358945433
100148.wav,1200.2016191122448,1982.0447198275863,1149.454494528643,1892,-8.481775283813477,0.00014803768051433605,11025.0,0.312450647354126,0.164226233959198,-8.52392214396335,-1.3702954011670336
101729.wav,2233.267419554638,3457.440396012931,1483.6958218940053,4096,-11.168179512023926,0.0001323026447404321,11025.0,0.30886298418045044,0.1138964369893074,-9.33764469568401,-3.4703677173066017
103191.wav,1308.640199716779,2326.3284617456898,1401.4605671066888,1822,-5.445928573608398,0.00019428881031374767,11025.0,0.47668930888175964,0.11756905913352966,-10.45459419282351,0.5089928799533471
106539.wav,1543.5552658245601,3163.4007947198274,1661.7514813897383,2038,-9.479314804077148,3.955173785325585e-05,11025.0,0.5176069140434265,0.018113555386662483,-12.025212910183615,-2.8720269393259477
100441.wav,1040.4215101785808,1815.471780711207,1214.465369504265,1064,-8.051180839538574,0.00015953556210122788,11025.0,0.30799272656440735,0.1820845603942871,-8.39046216004095,-3.384572657541683
100811.wav,1531.2417063697474,2626.555765086207,1535.754100836154,2159,-6.137401103973389,8.538495659143089e-05,11025.0,0.5866528749465942,0.090433768928051,-11.783186375676388,2.5628068179947903
103674.wav,932.74613520424,1815.7192887931035,1435.0103429185942,798,-10.981053352355957,4.5551199514528066e-05,11025.0,0.6699203252792358,0.02527817338705063,-14.768898215321475,2.496681767873858
101486.wav,1194.6313449576496,2242.6707300646553,1381.7544237162715,1377,-5.974660396575928,0.00010568200072854676,11025.0,0.48739004135131836,0.14839306473731995,-11.581108415352725,3.5550726749019934
105098.wav,1195.8143475974632,2154.310344827586,1324.830678136173,1414,-9.646585464477539,0.0001068428159528374,11025.0,0.380429208278656,0.10123467445373535,-10.552961035683804,-2.860092000174056
102448.wav,703.2904674191493,1045.9691540948277,1142.190758561838,739,-0.14483404159545898,0.0001338337489441549,11025.0,0.44257813692092896,0.21720996499061584,-8.308702890024442,1.0783090036783178
103177.wav,1153.8496598279132,2166.685748922414,1236.5776302263316,1559,-9.808378219604492,0.00012645803217529802,11025.0,0.3633521497249603,0.12765991687774658,-10.176517382773,-3.6115715309971166
100764.wav,1336.4429694166674,2836.195110452586,1533.7356515832914,1826,-8.703161239624023,0.00012998722645413986,11025.0,0.39150702953338623,0.13396766781806946,-9.592726514145829,-3.0588715863365534
103717.wav,1320.8174739787928,2246.135843211207,1326.9402646918375,1996,-10.778438568115234,0.00011670836808885147,11025.0,0.4288381040096283,0.07515741139650345,-11.608217794005961,0.3432410793515951
107229.wav,1083.1050780366277,1883.288995150862,1183.0622760354322,1489,-9.323657989501953,0.00016537695317023063,11025.0,0.3021014630794525,0.20842011272907257,-9.022862533722739,-3.0533411493913487
107048.wav,1015.5473258884514,2043.426724137931,1298.4435940236872,947,-2.3943982124328613,9.440279060839591e-05,11025.0,0.5763648748397827,0.10383245348930359,-10.474787102885928,3.107495277032632
102548.wav,1650.1465207860363,3048.5570447198274,1552.6242255785867,2727,-13.273049354553223,8.827179543668227e-05,11025.0,0.46468326449394226,0.058069825172424316,-12.495428776920937,-1.12161242609139
107540.wav,1507.5696475235566,2933.7132947198274,1492.7489571718907,2217,-6.032421112060547,8.959700058866856e-05,11025.0,0.498402863740921,0.08618216961622238,-10.502147049893852,-0.7986220472064294
107267.wav,1264.0920239719717,2300.3401131465516,1255.4141677283014,1600,-9.9751615524292,0.00015642413167779769,11025.0,0.3000129759311676,0.1415778398513794,-8.641448455555155,-4.13189575884966
101719.wav,923.4934912500552,1770.177801724138,1012.1978358649731,946,-11.751462936401367,0.000136511099238503,11025.0,0.252977579832077,0.1642313152551651,-8.967254924667657,-4.618471257022332
106655.wav,1544.62530336998,2998.8079202586205,1521.1203206921823,1891,-8.81058120727539,9.912275165898278e-05,11025.0,0.5973325967788696,0.0656488835811615,-12.57579199280579,1.7364695506782843
100713.wav,796.6012680548611,1391.4904364224137,1220.8671239225264,709,-7.997701168060303,0.00010060223704992496,11025.0,0.5104904770851135,0.09516196697950363,-12.382372436199168,2.092334110990457
100646.wav,929.1371889029907,1708.795797413793,1338.0675497040609,976,-6.684689521789551,0.00011878588293241419,11025.0,0.4680124819278717,0.12058313935995102,-11.350027299320335,0.9715468626463645
105684.wav,1161.3193744973235,2185.7438712284484,1312.0184752252828,1474,-8.501691818237305,0.00011216158569527913,11025.0,0.3535413444042206,0.12069246917963028,-9.896914858634615,-1.0004890367295398
102829.wav,583.6544394945596,896.7217807112069,957.0399277315956,509,-0.028180211782455444,0.00011147165381888821,11025.0,0.570755660533905,0.1557023525238037,-10.624569308349015,5.562353783889968
100340.wav,1382.926639571802,2916.1402209051726,1536.7469069466624,1848,-5.813314914703369,9.112934417848702e-05,11025.0,0.5032265782356262,0.09385532140731812,-11.251293893413145,0.7567650253816469
103286.wav,1908.4599803878343,3341.8541217672414,1730.2055647333002,2954,-9.603286743164062,7.441939370849245e-05,11025.0,0.6237548589706421,0.03355127200484276,-12.564658439818144,1.4804914094485853
100868.wav,961.0704371522158,2014.715786637931,1402.8443130600097,901,-10.212420463562012,7.102507084046677e-05,11025.0,0.4732922315597534,0.09566349536180496,-12.748560863111699,0.31847723190621086
106654.wav,2162.3259403077304,3774.7457570043102,1802.9387604919343,3563,-6.23900842666626,0.00016545680595318093,11025.0,0.3779450058937073,0.12193367630243301,-8.591365162210003,-1.2034766188533026
100910.wav,1387.4598460884138,2502.5542160560344,1513.5546729790512,1669,-9.996371269226074,8.77129684481175e-05,11025.0,0.4991391897201538,0.056492503732442856,-12.265222862298076,-0.816109101837667
102781.wav,1391.2762406931822,2572.351495150862,1404.6782408304593,2182,-13.607738494873047,6.746141465870488e-05,11025.0,0.3848952353000641,0.056614167988300323,-12.602271308859981,-2.3735110358170384
106636.wav,1006.2388397954812,1788.7409078663793,1450.3483471498039,1029,-7.254128932952881,0.00010567026921074848,11025.0,0.5669803619384766,0.08024201542139053,-12.073503526404869,1.281119051844541
104780.wav,1049.0416713585673,1952.838766163793,1463.839313915118,1057,-10.49863052368164,6.890747065331891e-05,11025.0,0.6260989904403687,0.038453154265880585,-13.964925025364138,1.2444634549724578
100688.wav,1256.0794129511094,2493.1489089439656,1447.1585308580584,1648,-10.596908569335938,9.296533075735719e-05,11025.0,0.39077284932136536,0.08057937771081924,-10.824324687458713,-0.8306555520464888
106296.wav,1879.7283961816086,2999.302936422414,1502.068551319333,3151,-7.544597148895264,0.0001611533403513402,11025.0,0.37270277738571167,0.11567520350217819,-9.22222899311229,-2.9200693447798325
106767.wav,957.830801467146,1729.833984375,1129.4683308722217,917,-7.757324695587158,0.00014765913194709712,11025.0,0.27864009141921997,0.21356353163719177,-7.968489154580313,-1.4944523646374395
102014.wav,1754.9426752390398,3117.1167834051726,1598.2901553831869,2825,-8.546517372131348,0.0001434447001459794,11025.0,0.4011072516441345,0.10042823106050491,-10.087949168784293,-1.5576427725106798
100686.wav,974.0484363893248,1683.3024649784484,1167.2692382356918,1288,-1.5175502300262451,0.0001272269147475296,11025.0,0.48040083050727844,0.12533606588840485,-9.742499037021755,0.390877317015091
100730.wav,1353.6411014152754,2234.2554552801726,1298.6253905520512,2074,-2.3528242111206055,0.0001266434995332611,11025.0,0.5842028260231018,0.14047929644584656,-10.031096172858193,2.5449311121393925
100731.wav,980.2185918402939,1774.1379310344828,1155.7678415176558,1354,-2.564199924468994,0.00011412125906665416,11025.0,0.45662564039230347,0.13771091401576996,-9.970335940334659,1.2411755022621842
101580.wav,1134.66535737268,1596.179620150862,1144.4474734412445,1847,-2.291811943054199,0.0001497387887483244,11025.0,0.37416762113571167,0.18902163207530975,-8.861634762883691,0.9451450916653107
105597.wav,844.6430698397088,1544.9454471982758,1048.0087448024187,846,-3.048787832260132,0.00012674586782177762,11025.0,0.5345249772071838,0.15325818955898285,-10.418669093989346,2.9699350103688835
102845.wav,1620.9610650214045,2520.1272898706898,1432.6296386855481,2470,-3.629194736480713,0.0002133837516055994,11025.0,0.3666243851184845,0.1750754863023758,-8.372874403318248,-0.4663557421112459
106598.wav,1047.1619761005336,1730.5765086206898,1108.175945513922,1396,-11.817207336425781,0.00015338289905912338,11025.0,0.2873004972934723,0.1379031538963318,-9.830602573722144,-4.577344342067806
103972.wav,1658.5982842552676,2808.4742052801726,1333.327034596524,2756,-11.41053581237793,0.0001172429584053973,11025.0,0.4886496961116791,0.08467360585927963,-11.405554945726342,-0.24458889682247237
107545.wav,1149.7928510421907,2170.1508620689656,1290.6510992799167,1241,-11.523764610290527,0.0001310807622843371,11025.0,0.29581570625305176,0.17052963376045227,-8.945565141144009,-4.466576917369436
